0
862
66
150
917
697
971
922
944
918
16
811
807
923
733
780
832
898
934
823
749
938
840
831
678
789
732
676
952
864
883
857
853
728
813
848
675
716
26
39
920
62
308
153
841
420
370
690
68
291
894
833
994
820
262
389
319
79
299
110
88
57
430
355
484
3
489
324
330
226
197
703
100
125
367
409
376
168
135
435
205
758
826
856
687
767
965
958
736
679
764
426
172
937
892
933
981
386
680
304
471
21
743
970
739
373
776
333
865
762
905
738
712
931
816
987
727
982
991
873
729
54
878
118
237
707
875
810
249
761
254
882
342
279
978
824
915
806
315
295
9
287
799
416
955
714
765
953
787
984
700
962
874
814
281
157
283
401
961
399
924
731
18
976
868
985
914
363
795
706
794
685
948
968
888
750
717
699
802
900
846
866
901
949
721
788
432
357
777
796
785
137
155
793
464
474
214
104
786
682
71
242
910
44
784
950
781
11
176
229
397
897
142
274
779
129
836
382
709
973
234
42
742
208
442
930
343
772
417
684
754
713
462
492
936
766
404
705
246
467
439
412
851
886
805
759
501
212
351
912
240
770
817
899
741
702
903
929
216
231
345
945
980
347
102
842
199
179
334
275
812
305
402
12
72
284
45
465
243
177
472
829
413
126
217
292
421
63
309
69
111
325
490
89
58
4
97
436
410
180
335
405
907
974
904
244
285
414
437
336
310
59
90
112
893
293
698
113
91
552
625
602
525
586
663
529
782
580
599
669
581
582
752
523
455
169
136
689
639
331
390
154
80
320
627
485
431
356
300
515
539
630
534
549
584
512
592
889
635
653
656
600
594
516
514
520
648
590
506
543
575
510
556
570
560
641
615
555
568
598
631
672
569
673
550
585
521
571
530
573
666
612
563
551
536
607
664
651
503
632
623
509
670
544
655
601
531
565
659
528
597
644
646
634
545
671
665
64
574
70
667
608
572
505
674
294
311
576
616
657
642
511
561
595
654
587
603
540
553
526
593
513
507
337
286
415
564
613
218
13
473
276
605
618
463
213
241
352
143
130
190
22
398
496
221
374
264
469
233
441
378
691
207
41
28
427
908
17
775
852
532
825
859
677
692
362
481
123
452
49
160
446
202
745
720
476
174
757
162
147
239
954
106
861
365
928
696
407
423
128
396
141
267
193
458
133
303
381
165
76
94
385
424
107
148
693
203
175
50
447
280
188
400
156
358
433
209
19
43
282
296
10
255
477
470
29
23
144
20
494
321
14
219
81
391
332
486
372
6
65
312
392
15
171
30
269
24
31
35
37
36
34
270
32
272
33
273
271
425
183
166
268
149
459
184
327
182
967
718
801
756
819
350
809
339
140
211
449
116
132
266
192
457
85
302
75
164
52
755
251
380
822
941
919
870
461
395
326
942
876
98
411
972
127
790
181
855
491
827
969
744
977
957
734
803
989
187
694
837
830
880
834
189
979
495
82
145
220
946
871
890
896
844
891
959
872
232
290
735
711
768
40
963
206
850
751
368
885
27
956
704
927
843
763
730
722
725
849
681
847
943
860
966
808
225
719
259
500
499
196
361
258
480
121
122
48
445
451
87
298
253
498
341
78
360
257
109
488
323
223
479
195
429
483
354
278
2
8
314
186
329
56
120
317
236
152
838
444
419
47
307
201
769
159
388
940
771
369
248
173
723
99
947
105
475
383
158
235
344
443
835
418
867
778
46
466
683
925
178
306
403
879
774
422
406
245
438
60
881
710
911
753
686
92
854
995
215
453
161
238
316
288
921
124
119
366
252
86
55
250
163
53
450
340
117
61
38
185
460
25
394
167
478
95
77
256
194
108
204
51
448
497
297
131
191
84
428
265
222
379
408
375
328
134
434
210
115
359
487
322
7
313
997
798
338
74
139
353
349
277
1
301
456
482
715
364
247
773
200
346
792
440
863
858
151
230
387
146
67
932
377
926
913
960
747
906
260
261
695
318
224
951
688
821
884
939
740
815
975
724
96
454
289
935
708
902
797
791
845
964
748
818
227
198
726
804
760
916
877
895
783
701
887
800
737
468
828
101
263
839
983
909
746
384
93
228
83
138
73
542
103
348
493
371
519
610
661
662
647
660
502
546
614
668
643
508
609
596
577
588
527
554
538
628
562
558
518
624
557
535
537
652
645
633
658
533
548
579
567
559
522
638
649
626
636
640
622
619
547
578
617
541
604
611
566
637
591
504
620
993
992
996
650
5
621
524
583
517
589
629
606
114
170
990
393
986
869
988
